Year,Month,Lat,Lon,Individual count,Sex,Life stage,Identification verification status,Dataset name,Country,State/Province
2010,7,50.034,-5.674,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2007,7,54.22583333,-4.705,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2009,7,54.164,-4.745,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2007,7,56.56667,-6.31667,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2006,6,50.05131912,-5.57662901,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,7,54.2747,-4.747,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2011,7,54.27845,-4.74215,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2007,7,54.23183056,-4.711725,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2005,6,54.50039815,-4.733402778,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2010,7,50.034,-5.674,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,54.18833333,-4.7245,12,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1991,7,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2010,6,50.034,-5.674,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,6,50.032,-5.677,20,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2003,6,50.672211,-4.7459,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,7,56.550083,-6.683574,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1988,6,54.06583333,-4.811944444,15,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2009,7,54.235148,-4.669297,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2001,7,49.835206,-5.578398,6,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,7,56.94093,-6.752,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
1997,7,,,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2006,7,50.1325,-5.0341,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2013,6,50.197,-4.922,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2005,7,55.4936,-5.0633,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1988,7,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2009,7,54.056,-4.775,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,7,54.3168,-4.8,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2007,7,58.861188,-3.390712,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2010,6,50.034,-5.674,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2011,7,56.552,-6.72,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2005,7,57.087,-6.123,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1990,7,,,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1989,6,,,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2006,6,50.1813,-4.9705,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,7,56.333,-6.966,60,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1993,6,51.45,-9.083333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2006,7,52.1,-10.53,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2012,6,58.28249,-7.590617,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
2005,7,50.5451,-5.0006,8,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1988,6,50.35106659,-4.447241783,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2005,7,50.1983,-3.724,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1988,6,,,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2010,6,50.003,-5.132,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2005,6,57.00225,-5.6993,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2006,6,55.57928,-6.18792,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2006,7,56.44917,-6.85105,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
2010,7,58.239,-6.969,7,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2016,7,50.23687,-3.86525,5,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,7,54.178,-4.74,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,6,55.835739,-5.24391,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2012,7,50.08328357,-5.704865007,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,7,54.2514,-4.772933333,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,6,50.04616899,-5.626548445,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,7,54.185,-4.723,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,7,50.04616899,-5.626548445,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,56.5489,-6.6635,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2004,7,54.275,-4.825,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1998,6,,,14,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2001,6,50.10853958,-5.776342392,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1999,6,50.27679062,-4.106564999,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1998,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2006,6,56.5672,-6.6091,11,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1992,6,,,9,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2005,6,50.0036,-5.1776,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,6,50.032,-5.677,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1990,7,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2002,6,50.036377,-5.680294,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1990,7,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2011,6,56.89317,-7.435733,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
2008,7,54.16283333,-4.749,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2007,7,54.07608056,-4.779394444,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,6,50.05062871,-5.598936385,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,7,54.2245,-4.705833333,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2007,7,54.25385,-4.704675,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,6,49.96200716,-5.183641333,7,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2004,6,50.570305,-4.93321,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2013,6,56.551132,-6.730333,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
1990,6,51.60055556,-8.683888889,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1988,7,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2007,7,54.10169167,-4.771841667,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1970,6,50.58151,-1.2097,,,,Accepted,IOW Natural History & Archaeological Society Marine Records,United Kingdom,England
2009,7,54.087,-4.775,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1988,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2013,6,56.56795,-6.746283,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1996,6,50.12398529,-5.715989113,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,7,54.1833,-4.7333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,7,54.2783,-4.82,9,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1994,7,56.673333,-6.423333,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2009,6,50.12636753,-5.70819445,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1991,7,,,12,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2006,7,50.26830602,-4.78294264,10,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2012,7,50.092,-2.593,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2012,7,50.112306,-5.535822,7,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1989,7,,,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1999,7,50.1924324,-5.599381924,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2007,6,54.08094722,-4.824844444,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2000,6,50.04057312,-5.650865078,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2005,6,57.0468,-6.0701,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2006,6,50.04433003,-5.627806955,12,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,6,50.032,-5.677,10,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,6,50.056281,-5.060867,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,56.9214,-6.0984,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1991,7,,,6,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2005,6,54.0318,-4.7285,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2007,6,57.034963,-6.034746,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2008,7,54.08545278,-4.766486111,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1988,6,,,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2006,7,52.1,-10.46,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2000,6,50.115,-5.065,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,7,50.034,-5.674,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2008,7,56.90482,-7.44787,3,,,Accepted,"Vertebrates (except birds, INNS and restricted records), Outer Hebrides",United Kingdom,Scotland
1989,6,49.86333333,-5.97,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2004,7,54.061321,-4.820567,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,7,54.2833,-4.8169,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2011,7,56.668,-6.592,92,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1989,6,50.28861111,-3.909166667,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2012,7,50.0303,-5.6637,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1988,6,50.19888889,-3.891666667,8,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1994,7,,,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2009,7,54.221989,-4.711161,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2014,6,56.54257,-6.73596,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1999,7,50.687273,-5.05087,10,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1989,7,55.608056,-6.658056,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2008,6,54.18338333,-4.730683333,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,7,56.9166,-6.416,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2006,6,50.143516,-5.048242,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2016,7,56.74519,-6.37894,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1999,6,50.02996826,-5.701737881,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2007,7,58.492803,-6.221483,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1999,7,50.596641,-4.833212,30,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2002,6,50.294809,-5.79422,17,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,7,50.04183456,-5.649973514,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2015,7,56.51509,-6.7488,5,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2010,6,54.22166667,-4.71,12,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2013,6,54.081324,-4.597061,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1994,7,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2015,6,56.81412902,-7.61841774,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2006,6,50.04158533,-5.686281289,19,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,7,54.086684,-4.760427,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2004,6,56.7018,-6.4369,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2010,6,50.034,-5.674,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1987,7,50.35611111,-4.150833333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2005,6,54.316801,-4.800315,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2005,7,50.676315,-4.731372,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
